ERICKSON,82085,95.05,0.37,0.65,0.57,1.44,1.92
REEVES,81978,77.31,16.52,0.57,0.77,2.12,2.71
CHANG,81939,2.37,0.87,88.84,0.03,4.18,3.71
KLEIN,81471,95.41,0.32,0.6,0.23,1.13,2.3
SALINAS,81156,5.55,0.25,0.9,0.19,0.23,92.88
FUENTES,81006,4.56,0.41,1.31,0.19,0.29,93.24
BALDWIN,80742,76.87,17.25,0.52,0.93,1.99,2.43
DANIEL,80526,62.84,25.56,3.16,0.69,2.15,5.59
SIMON,80460,65.09,22.51,2.75,0.67,1.93,7.06
VELASQUEZ,80364,4.75,0.66,1.71,0.43,0.24,92.22
HARDY,80252,61.47,32.34,0.5,1.2,2.27,2.22
HIGGINS,79803,83.91,10.77,0.56,0.56,1.9,2.3
AGUIRRE,79517,5.1,0.25,1.25,0.2,0.25,92.94
LIN,79508,1.7,0.18,95.85,0.02,1.77,0.47
CUMMINGS,79316,72.52,19.66,0.72,2.33,2.32,2.45
CHANDLER,79186,74.49,19.63,0.6,0.68,2.2,2.4
SHARP,78990,83.57,10.56,0.59,1.02,1.94,2.33
BARBER,78848,75.48,18.38,0.64,1.02,2.08,2.39
BOWEN,78822,82.08,11.96,0.55,0.68,2.01,2.71
OCHOA,78677,4.53,0.29,0.54,0.36,0.18,94.09
DENNIS,78482,65.6,27.84,0.6,0.79,2.29,2.88
ROBBINS,78381,87.57,7.24,0.49,0.91,1.72,2.06
LIU,78370,1.79,0.17,95.62,0.02,1.86,0.54
RAMSEY,78350,77.84,16.51,0.46,0.7,2.02,2.46
FRANCIS,78327,59.48,30.3,2,2.07,2.37,3.78
GRIFFITH,78260,83.93,10.4,0.55,0.67,1.88,2.56
PAUL,78256,66.99,20.13,6.25,2.05,1.92,2.67
BLAIR,78026,79.4,14.67,0.55,0.67,2.18,2.53
OCONNOR,77923,92.81,2.12,0.75,0.33,1.37,2.61
CARDENAS,77652,4.59,0.28,1.02,0.2,0.21,93.7
PACHECO,77642,15.32,0.57,1.16,0.72,0.81,81.43
